geek_rate,title,num_votes,avg_rate,id
5.545,Bankraub,53,6.53,133421
5.545,Bolt Action: Assault on Normandy,30,6.85,140235
5.545,Vietnam Solitaire,37,6.89,26306
5.545,Det dårlige selskab,47,6.47,163040
5.545,"Pirates, Ninjas, Robots, & Zombies",65,6.16,163565
5.544,Mountain of Inferno,162,5.79,39802
5.544,Flippin' Fruit,31,7.07,150623
5.544,Victory at Sea,32,7.08,3240
5.544,Vinegar Joe's War: CBI,38,6.72,16432
5.544,Armies of Arcana,45,7.84,4176
5.544,Red Empire,187,5.86,1687
5.544,Timeline: Québec,34,6.92,189341
5.544,Justinian,40,6.66,9192
5.544,Terra Turrium,83,6.03,790
5.544,Coast-to-Coast Rails,35,6.69,41878
5.544,Rapid Recall,70,6.17,2814
5.544,CrossWise,93,5.98,39084
5.544,Epic Trading Card Game,38,6.48,39998
5.544,Thieves of Bagdad,107,6.02,649
5.544,Santo Domingo,46,6.42,218995
5.544,Gauner raus!,53,6.53,192762
5.544,The Warlord Game,44,6.59,1781
5.544,Impact City Roller Derby,44,6.58,117975
5.544,Leg los!,31,6.85,153479
5.544,Central America,212,5.88,2080
5.544,Hau La,62,6.19,57310
5.544,Berlin '45: The Nightmare Ends,56,6.36,15212
5.544,D-Day: The Great Crusade,43,6.67,10785
5.544,Donkey: It's a Kick!,38,6.86,95503
5.544,Super Tooth,87,6.17,125061
5.544,Dust 1947,48,6.70,203800
5.544,War of Kings,41,7.82,155023
5.544,Rebels & Redcoats: Volume I,49,6.36,6885
5.544,Blurble,55,6.35,121995
5.544,Smithereens,47,6.49,7754
5.544,Lumacorsa,61,6.32,111855
5.544,The High Kings of Tara,48,6.41,2415
5.544,"Marengo: Napoleon in Italy, 14 June 1800",62,6.35,13881
5.544,Mamba,69,6.30,3604
5.544,TieBreaker,96,6.00,96672
5.544,Somosierra 1808,32,6.95,39279
5.544,More Backpacks and Blisters,53,6.34,7367
5.544,About Time,66,6.15,32337
5.544,"The Finnish Front, 1941-42",36,6.77,38828
5.544,Ark of Animals,53,6.33,155113
5.544,Die Osterinsel,192,5.78,445
5.544,Knockout,34,6.80,152848
5.544,Seven Swords,46,6.67,126941
5.544,Pitstop,67,6.16,1043
5.544,Demonslayer: Siege of Mt. Kunlun,52,6.50,166260
5.544,Halali,88,6.17,1130
5.544,Hungarian Nightmare,30,6.86,67891
5.544,Age of Scheme: Routes to Riches,91,5.98,38637
5.544,Top 5 Rummy,35,6.67,137912
5.544,Stupiduel,76,6.08,12577
5.544,Rebels & Redcoats: Volume II,39,6.67,17644
5.544,Legends of Empires,47,6.49,173408
5.544,The Chinese Civil War of 1930,30,6.91,73536
5.544,Greenrock Village: Tatort – Hotel,43,6.46,69632
5.544,Let Them Eat Cake,90,6.44,193695
5.544,Elefantenparade,166,5.81,362
5.544,Mai '68 Le jeu,32,6.87,6907
5.544,Bloody Keren,50,6.46,8705
5.544,Operation: Maccabee,50,7.34,140861
5.544,Mississippi Banzai,43,6.57,7980
5.543,BANG!: Halo,77,6.20,164930
5.543,Crazy Lab,128,5.97,134631
5.543,Tomorrow's War (second edition),45,6.56,106523
5.543,Crossword Pyramids,50,6.40,19634
5.543,Super Hero Squad Card Game,40,6.67,123923
5.543,Trivial Pursuit: World of Harry Potter,82,6.13,179280
5.543,Army Ants,41,6.51,36737
5.543,Dagger Thrusts,41,6.60,20514
5.543,Go/Stop,60,6.20,21061
5.543,Alpha Playing Cards,37,6.76,2762
5.543,Ruweisat Ridge: The First Battle of El Alamein,59,6.33,6008
5.543,Aether Captains: The Search,42,6.62,98780
5.543,Alexander at Tyre,32,6.77,9339
5.543,Kaleidos Junior,32,6.91,24209
5.543,Opus-Dei: Existence After Religion,129,6.04,41757
5.543,Calciomania,44,6.43,10880
5.543,Secrets of the Third Reich,34,8.15,37741
5.543,Ringgz,191,5.81,23521
5.543,Sniper! (second edition),34,6.85,39007
5.543,Botts and Balls,31,6.81,11601
5.543,Tri-Tactics,85,6.76,2605
5.543,Fill or Bust,403,5.70,193
5.543,Plunder,103,5.99,146094
5.543,Liar!,39,6.55,21188
5.543,Those Pesky Humans!,134,5.96,76442
5.543,Schwarzes Gold,50,6.33,55841
5.543,Chosin: X Corps Escapes the Trap,34,7.00,38825
5.543,Flash 10,52,6.29,146152
5.543,Submarine,359,5.67,13375
5.543,Die Wiege der Renaissance,114,5.92,32333
5.543,"Bastogne: The Desperate Defense, December 1944",59,6.29,13915
5.543,Rising Sun Railroads,35,6.66,102150
5.543,Escrete,30,7.25,19676
5.543,Invers,92,6.00,1082
5.543,30 Carats,97,6.08,148424
5.543,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,153,5.79,4780
5.543,Relic Knights: Darkspace Calamity,43,7.01,129031
5.543,Catherine the Great,47,6.54,19246
5.543,Pirates & Plunder,37,6.70,13960
5.543,Nine Navies War,37,6.59,23643
5.543,Bloody Buna,35,6.78,8245
5.543,Colorpop,323,5.69,125028
5.543,Split,158,5.81,186
5.543,Piraten-Pitt,82,6.09,916
5.543,Waroong Wars,31,7.41,185987
5.543,Fire,70,6.10,871
5.543,Mensch ärgere Dich nicht: Das Kartenspiel,70,6.10,153103
5.543,Dark Eden,51,6.54,9041
5.543,Wembley,80,6.13,2721
5.543,Campaign for Guadalcanal: Long Lance & Henderson Field,33,6.70,11763
5.543,Schlock Mercenary: Capital Offensive,62,6.26,112462
5.543,Flizz & Miez,65,6.14,154681
5.543,AmuseAmaze,113,5.88,31887
5.543,Raider!,38,6.85,3666
5.543,Dragon Dice,956,5.68,1860
5.543,The Battle of the Alma,57,6.31,6940
5.543,Pig Pile,351,5.69,1877
5.543,Guerra a Muerte,46,6.38,29447
5.543,Champs de Bataille III: D'Alexandre à Hannibal,34,6.76,9863
5.543,Forward to Richmond!,54,6.30,6402
5.543,A Fistful of Dinero,52,6.43,156077
5.543,Chess 2: The Sequel,44,7.05,85165
5.543,"The Lost Battalion: The Meuse-Argonne Offensive, 1918",39,6.76,11674
5.543,Krypto,63,6.40,7694
5.543,Hexenflug,91,5.98,64955
5.543,Venus Needs Men,94,6.04,23707
5.543,Miscellaneous Game Book,36,6.63,22427
5.543,Little Thunder Witch,45,6.50,26869
5.542,Brettfußball,61,6.26,9063
5.542,Paradisio,58,6.21,94338
5.542,Football Leader,31,6.80,84017
5.542,"Bitter Victory:  The Invasion of Sicily, 1943",74,6.16,24013
5.542,Les Dieux Nomades,30,7.17,23605
5.542,Battle of LITS,65,6.35,105265
5.542,Bharg,57,6.19,37099
5.542,Nox,318,5.71,123370
5.542,Livestock Uprising,73,6.88,153213
5.542,War In The East (Second Edition),38,6.98,12900
5.542,Wu Hsing,40,6.59,2232
5.542,Spinnentwist,44,6.41,20036
5.542,Brix,40,6.57,173003
5.542,Sedition Wars: Battle for Alabaster,251,5.86,125326
5.542,"Dark Millennium: The Warhammer 40,000 Collectible Card Game",91,5.98,19351
5.542,March to Victory: West Front 1914-1916,42,7.03,10470
5.542,MoonQuake Escape,55,7.06,175516
5.542,Fishy Tactics,49,6.24,194874
5.542,Motion Pictures: Movies Out of Cardboard,32,6.74,198456
5.542,Eye Know,71,6.10,35665
5.542,Dash! A whimsical race through Singapore,45,6.44,113700
5.542,Stalag 17,203,5.95,107173
5.542,Nomads of Arabia: The Wandering Herds Game,80,6.07,26363
5.542,The Black Prince,52,6.30,10557
5.542,Jazz: The Singing Card Game,61,6.28,141089
5.542,Fatal Frame: The Card Game,31,6.80,22329
5.542,Bandits,160,5.84,35376
5.542,Blindes Huhn,97,5.97,28817
5.542,Isi,39,6.56,226
5.542,Miss Monster,43,6.44,16268
5.542,Starfall,90,6.10,2743
5.542,"Yetisburg: Titanic Battles in History, Vol. 1",255,5.75,35122
5.542,Arcanya: Magic Academy,37,6.89,176634
5.542,Formissimo,37,6.57,146262
5.542,Clue (2-6 players),254,5.87,130592
5.542,Woolfy,41,6.62,70096
5.542,Brewhouse Bash,54,6.25,11357
5.542,Outrider,41,7.13,68504
5.542,Mieses Karma,83,5.99,90375
5.542,Fantasy Warriors,69,6.35,6487
5.542,SmileyFace,355,5.66,72766
5.542,Harc Európáért,30,7.20,32086
5.542,Goblins en la mina,41,8.07,194992
5.542,Letter Head,78,6.05,783
5.542,Affenraffen,86,5.99,3358
5.542,The Supershow,30,7.64,168230
5.542,Manimals: Europa 1,33,6.69,32414
5.542,Attacktix Battle Figure Game: Transformers,48,6.47,24024
5.542,Tiger Leader,110,6.05,150010
5.542,Pour Dieu et pour le Roy,30,7.07,15432
5.542,"Combined Arms, modern miniature wargaming",38,6.85,9259
5.542,Twin Win,53,6.17,31711
5.542,Uppsala: Città d'Italia,33,6.69,61319
5.542,Long Short,41,6.46,1952
5.542,Legends and Lies,35,7.26,154281
5.542,Champs de bataille: Soissons 486 et Poitiers 732,42,6.55,9932
5.542,Chinese Chess,79,6.09,5162
5.542,James Clavell's Shogun Card Game,64,6.13,3067
5.542,Haggle,41,6.57,17529
5.542,Superstar Pro Wrestling Game,44,7.39,11188
5.542,The '45,52,6.33,6897
5.542,Dalek Dice,83,6.16,178939
5.542,Pyramidion,100,6.04,128855
5.542,Dwarves in Trouble,41,7.21,185497
5.542,Sporz Original Outbreak,32,6.87,92465
5.541,Friesen-Törn,46,6.36,20643
5.541,Pink Hijinks,73,6.15,132452
5.541,Adventurer,72,6.07,1405
5.541,Trivial Pursuit: Genus Edición III (Spain),42,6.54,37351
5.541,Sticks & Stones,129,5.88,2988
5.541,Aether Captains: Pirates and Traders,31,6.95,92186
5.541,Imperial Sunset: The Battle of Leyte Gulf 1944,44,6.57,23614
5.541,Lille,31,6.76,12218
5.541,The Ardennes Offensive,72,6.30,8703
5.541,Z-G,38,6.57,1820
5.541,Golem,32,6.91,2889
5.541,Rogue Agent,188,5.83,98960
5.541,Julchen und die Monster,86,5.94,25944
5.541,Les morts aux trousses,42,6.43,23404
5.541,First Blood: The Guadalcanal Campaign,58,6.28,9438
5.541,Zankapfel,57,6.25,465
5.541,The Game of Life: Twists & Turns,333,5.76,28609
5.541,Treasure Fleet,65,6.10,24186
5.541,LEADERS - board game and app,58,6.51,141418
5.541,Serica: Plains of Dust,34,6.67,109786
5.541,Shift: The Single Card CCG,114,6.40,138616
5.541,Tunisie 1943,33,6.80,14299
5.541,Tavern's Tales,51,6.79,199689
5.541,Bluffer,34,6.82,58782
5.541,Liebrary,92,6.08,20130
5.541,Gladiatori,70,6.40,118567
5.541,8-Bit Invaders,37,6.81,111802
5.541,O Último Grande Campeão,76,6.37,98352
5.541,The Current Number of the Beast,113,6.06,125608
5.541,Froggy Boogie,182,5.81,28238
5.541,Zitadelle: Duel for Kursk,57,6.25,7142
5.541,Rolit,332,5.69,8243
5.541,Pillage & Plunder,64,6.20,1364
5.541,Primate Fear,81,6.11,147145
5.541,Scene It? 007,113,5.90,13767
5.541,Rally,39,6.55,3238
5.541,Happy Birthday!,84,6.08,155700
5.541,Campaigns of Marlborough,39,6.72,5930
5.541,Corona,36,6.67,1000
5.541,Shapeshifters,72,6.11,1632
5.541,Adventure Time Card Wars: Lemongrab vs. Gunter,33,6.90,174552
5.541,Bantu,42,6.78,8990
5.541,Dune,300,5.76,680
5.541,Spartan,61,6.31,11500
5.541,Plext,57,6.26,19554
5.541,The Cookie,33,6.92,173752
5.541,Zoom Zoom Ka-Boom!!,34,6.75,100015
5.541,Ludus Gladiatorius,69,6.10,18701
5.540,American Civil War 1861-1865,61,6.25,5964
5.540,Hisss,848,5.60,7708
5.540,Seii Taishogun,34,7.03,37370
5.540,Tokami,35,6.59,1079
5.540,Orphan Black: The Card Game,52,6.39,175221
5.540,90 Grad,32,6.70,990
5.540,Tie One On,39,6.70,23999
5.540,On to Moscow,49,6.42,8911
5.540,How to Host a Murder: The Class of '54,37,6.68,4875
5.540,Zombie Survival: The Board Game,258,5.72,79312
5.540,"The Wilderness Campaign: Lee vs. Grant, 1864",36,6.78,16617
5.540,Terakh: A Creative Strategy Game,132,5.91,19735
5.540,Area 51: Top Secret,31,6.85,198898
5.540,Wizard's Brew,125,5.80,135557
5.540,Deck of Thieves,79,6.05,137179
5.540,Bindle Rails,53,6.23,39787
5.540,Battles & Leaders,39,6.63,4296
5.540,Mafia: Vendetta,48,6.44,166019
5.540,The Last Banquet,207,5.72,85394
5.540,Age of Assassins,38,6.50,153486
5.540,Codename: Oracle,34,6.76,143588
5.540,In Flanders Fields,38,6.71,9113
5.540,Pelican Bay,127,5.87,140172
5.540,Holiday!,36,6.59,512
5.540,Castle Builders,94,5.93,39029
5.540,San Guo Sha: Kingdom Wars,34,6.96,145344
5.540,MacArthur's Return: Leyte 1944,47,6.72,4015
5.540,Tinco,57,6.38,102631
5.540,Frogriders,56,6.32,217362
5.540,Take That,55,6.28,211450
5.540,Ghost Blaster,44,6.42,166931
5.540,The American Revolution 1775-1783,64,6.11,8803
5.540,The Orchard: Card Game,38,6.49,41305
5.540,Oh My Lair!,33,6.73,126069
5.540,Alien Space Battle Manual,36,6.92,8046
5.540,Collapse,59,6.24,162578
5.540,Invasion: Earth,75,6.05,6919
5.540,Get Rich Quick,35,6.59,197783
5.540,Personality,55,6.20,9194
5.540,Kathai,163,5.77,1110
5.540,Santa's Bag,51,6.51,162614
5.540,The Lord of the Rings Labyrinth,69,6.11,8985
5.540,UNO Rummy-Up,86,5.97,5522
5.540,Tiku,30,6.74,39089
5.540,Forbidden,65,6.12,17157
5.540,Enuk,95,5.95,36554
5.540,Sumoku,80,6.00,66695
5.540,Duell,195,5.79,2409
5.540,Agora Barcelona,42,6.50,21437
5.540,Aachen,49,6.47,5828
5.540,Viking Gods,107,6.00,2483
5.540,Anno Domini: Schweiz,39,6.50,18084
5.540,Panzer General: Russian Assault,91,5.94,69761
5.540,Over the Top! Four Battles from World War One,44,6.49,10221
5.540,Flashlights & Fireflies,51,6.25,172932
5.540,Punch!,67,6.24,20302
5.540,Pictionary: 20th Anniversary,90,6.10,27626
5.540,Jumbo & Co,140,5.85,11084
5.540,"Alésia, 52 Av. J.-C.: César contre Vercingétorix",40,6.75,9913
5.540,Wolsung Steampunk Skirmish Game,33,8.19,129038
5.540,Napoleon at Austerlitz,51,6.30,6615
5.540,The Heroes of Kaskaria,40,6.44,197409
5.540,Caravelas II,42,6.72,158445
5.540,Toscana,325,5.64,1701
5.540,Give Me Five,43,6.48,143674
5.540,Isle of Monsters,52,6.40,204755
5.539,High Tide,53,6.18,216482
5.539,Bohnanza Fun & Easy,43,6.40,81100
5.539,Mandarin,97,6.12,3147
5.539,Crunch: The Game for Utter Bankers,340,5.76,40871
5.539,"Die Welt: Singapur, wo liegt das nur?",41,6.48,136086
5.539,Quickpick: Island of Monster Masks,36,6.72,183452
5.539,Pass the Bomb Junior,62,6.17,15383
5.539,Blokus Junior,39,6.53,97469
5.539,Dealer's Choice,240,5.82,1434
5.539,Blooming Gardens,87,5.99,4593
5.539,Attila,109,5.89,171663
5.539,Hull Breach: Loyalty and Vigilance,35,7.67,138729
5.539,duck! duck! SAFARI!,79,6.05,54986
5.539,Sergeants! On the Eastern Front,78,6.05,14523
5.539,Drakborgen Legenden,215,5.89,5177
5.539,Dahschur: Die Rote Pyramide,52,6.87,127433
5.539,Ubongo: Das Kartenspiel,91,5.92,93472
5.539,Darter,36,6.74,16875
5.539,Nowheresville: Bandit Paradise,42,6.59,145649
5.539,Où étiez-vous?,84,5.92,37686
5.539,Bezzerwizzer Familieudgave,65,6.16,35137
5.539,The Kaiser's Battle,133,5.86,4208
5.539,Rubik's Tac Toe,81,6.07,3081
5.539,Laguna,125,5.86,557
5.539,Ajo y Agua,49,6.31,147418
5.539,From Overlord to Berlin,30,6.72,88045
5.539,Sounds Like a Plan,76,6.04,65554
5.539,Mayday,131,5.87,4317
5.539,La Guerre de l'Empereur,60,6.38,276
5.539,Fiasko,74,6.04,2369
5.539,Elfer raus! Das Brettspiel,48,6.28,130603
5.539,Tenka,53,6.28,38679
5.539,Mimic,91,6.28,24280
5.539,Color Stix,35,6.55,94456
5.539,Save the Treasure of Fairy Tales,39,6.54,28565
5.539,Ram Speed,87,5.94,3561
5.539,Tavern Fame,43,7.07,177477
5.539,Void 1.1,33,6.74,13742
5.539,Amphipolis,78,6.02,181244
5.539,Encounters: Bravest Warriors,48,6.28,164778
5.539,Riffifi,87,5.97,660
5.539,USN Deluxe,40,6.79,11707
5.539,In Extremis,31,6.56,14013
5.539,"Red God of War: The Soviet Operation Mars, 1942",56,6.36,20054
5.539,Little Italy,221,5.70,29736
5.539,No Prisoners,36,6.81,22227
5.539,Boss Kito,166,5.74,37732
5.539,Thématik,41,6.40,137780
5.539,Star Wars: Attack of the Clones Card Game,94,5.82,18791
5.539,The Mystery of the Templars,109,6.02,108711
5.539,Eagle Day: The Battle of Britain,41,6.54,129314
5.539,Mechaton:  Giant Fighty Robots,41,6.93,25045
5.539,Organic Soup,47,6.33,27751
5.539,Dark Assembly,30,6.91,184780
5.539,GYÜMI Géniusz,35,7.19,176678
5.539,AARRR!,30,6.87,175313
5.539,Sector 41,115,5.99,40440
5.539,Meeple Quest,51,9.35,173514
5.539,Epic Solitaire Notebook Adventures,30,7.17,51199
5.539,Spot it! Party,33,6.60,143843
5.539,Super Giant Monster Showdown,87,6.00,955
5.539,Osaki ni Shitsurei Shima-su!!,63,6.13,37477
5.539,Sherlock Deluxe,36,6.55,52332
5.539,Khan Tsin,31,6.78,25448
5.538,Knight Moves,49,6.40,21479
5.538,Cinco,75,6.04,87288
5.538,Spy or Die Trying,31,7.06,138682
5.538,Noueni,37,6.48,157995
5.538,Star Wars PocketModel TCG,411,5.74,27970
5.538,Killer Bunnies and the Conquest of the Magic Carrot,135,5.93,95607
5.538,Mystic War,120,5.87,1953
5.538,Attacktix Battle Figure Game Marvel Superheroes,69,6.18,24025
5.538,Prochorovka: Armor at Kursk,64,6.22,4683
5.538,Timeline: Sports et Loisirs,33,6.78,170984
5.538,Lieber bairisch sterben,32,6.71,1029
5.538,Cults Across America,362,5.67,1210
5.538,Scalawag!,60,6.21,140600
5.538,CribbGolf,89,5.93,3064
5.538,Lightning: Poland,66,6.08,37633
5.538,Architekton,923,5.59,16499
5.538,Shattered States,42,6.36,5723
5.538,Finger Ball,51,6.28,28522
5.538,Guile,48,6.26,138091
5.538,Nations at War: Desert Heat,33,7.15,86458
5.538,UNO Flash,87,5.97,38038
5.538,Star Wars Labyrinth,47,6.22,130600
5.538,Berserker Halflings from the Dungeon of Dragons,163,5.78,19732
5.538,Penny Arcade: The Card Game,203,5.74,49435
5.538,Dragons of Glory,61,6.17,709
5.538,Lawrence of Arabia,73,6.05,2751
5.538,Trade,32,6.78,2319
5.538,Cookie Box,36,6.81,202564
5.538,"San, Ni, Ichi",32,6.80,175086
5.538,Courtisans of Versailles,163,5.80,291
5.538,El Bandido,50,6.27,191925
5.538,Vector,37,6.51,7939
5.538,Ambagibus,38,6.52,42498
5.538,Big League Hockey Manager,59,6.25,12795
5.538,Blanc-Manger Coco,34,6.70,193328
5.538,Foretold: Rise of a God,65,6.26,156224
5.538,Square Off,66,6.06,2164
5.538,ZnajZnak,38,6.63,134884
5.538,Puerto Diablo,35,6.59,165417
5.538,Cover Up,71,6.02,21457
5.538,Länder toppen!,33,6.72,209450
5.538,Zombie House Blitz,37,6.40,137156
5.538,Bomber,38,6.77,7354
5.538,Raid the Pantry,35,7.33,124918
5.538,Bermuda,61,6.10,171548
5.538,Bushwhackin' Varmints out of Sergio's Butte,72,5.99,30261
5.538,Battlestar Galactica,46,6.44,6768
5.538,Alles Käse!,88,5.97,136415
5.538,Clue:  The Twilight Zone – Tower of Terror,41,6.49,33225
5.538,Zagłada Atlantydy,42,6.36,66969
5.538,Löwendynastie,74,5.99,791
5.538,Yellowstone Park,178,5.74,8179
5.538,Phase Line Smash,73,6.10,4494
5.537,Hinkel & Stein,35,6.51,86006
5.537,Delve the Card Game,84,6.03,43693
5.537,Eschnapur,195,5.72,510
5.537,Kalua,178,5.70,69356
5.537,The Guns of August,489,5.73,4358
5.537,Geek Battle: The Game Of Extreme Geekdom,95,5.98,135431
5.537,Top Banana,56,6.19,2011
5.537,Jumbo Grand Prix,121,5.81,457
5.537,Port Stanley: Battle for the Falklands,57,6.30,3161
5.537,Hellfire Pass,43,6.44,13771
5.537,Koboldbande,60,6.13,153002
5.537,Mad Magazine Card Game,314,5.72,2240
5.537,Patton Goes to War,51,6.34,5955
5.537,Fox's Party,54,6.16,108155
5.537,Scrabble Scramble,120,5.90,24927
5.537,Triumph and Fall of the Desert Fox,34,6.78,9790
5.537,Gangster Dice,30,7.44,166977
5.537,Denain 1712,36,6.69,9915
5.537,Napoleon and the Archduke Charles: The Battle of Eckmuhl,70,6.08,7991
5.537,Get The Cheese!,91,5.97,175634
5.537,Fandooble,80,6.09,103843
5.537,Rapscallion,70,6.05,33958
5.537,Zen Garden,150,5.76,134618
5.537,404: Law Not Found,86,6.10,145209
5.537,Top Speed,74,6.04,8336
5.537,Skittle-Bowl,70,6.13,5346
5.537,Orient Bazaar,55,6.30,76920
5.537,Lunch Money,2369,5.65,228
5.537,Yukon Company,44,6.25,412
5.537,Aronda,90,5.93,35546
5.537,Fuzzy Tiger,59,6.10,41148
5.537,Under My Bed,63,6.23,194640
5.537,Guess Who? Extra,184,5.76,39872
5.537,Sapotagem,39,6.48,186089
5.537,Artifact,111,5.84,144310
5.537,New Orleans Big Band,106,5.85,933
5.537,August Fury,33,6.61,8888
5.537,Bugs,112,5.84,58696
5.537,Kheops,84,5.99,34419
5.537,Scavengers,81,6.13,90855
5.537,Saga,135,5.84,2214
5.537,Consensus Movie Edition,36,6.66,41428
5.537,Star Wars Lightsaber Dueling,87,5.87,5733
5.537,Sawanna,40,6.37,171889
5.537,Electronic Battleship Advanced Mission,154,5.80,6837
5.537,Summy,46,6.56,84776
5.537,Dicenstein,31,6.72,178285
5.537,Jackpot Yahtzee,66,6.05,2826
5.537,"Antietam: The Bloodiest Day, 17 September 1862",57,6.16,6360
5.537,Beim Jupiter: Göttliche Sticheleien,55,6.14,35961
5.537,Topology,33,6.76,68201
5.537,Castle Danger,39,6.53,6995
5.537,Lab Wars,40,6.61,189434
5.537,Assault on Sevastopol,35,6.53,34890
5.537,J'te Gage Que...,292,5.67,27155
5.537,Bill & Ted's Excellent Boardgame,68,6.26,189166
5.537,Stalin's Tanks,55,6.15,5198
5.537,Termity,49,6.21,182960
5.537,Pass the Popcorn! Game,192,5.78,39324
5.537,Rhein: River Trade,51,6.25,114784
5.537,APBA Professional Golf,31,6.60,12369
5.537,Tet '68,49,6.29,6036
5.537,4 Monkeys,135,5.76,80908
5.537,"Krim: von Manstein's Battles for Sevastopol, 1941-1942",51,6.27,11129
5.537,Spectrangle,192,5.79,2003
5.536,Zar,35,6.68,5492
5.536,Peloton,30,6.82,3330
5.536,Crash Canyon,50,6.23,10968
5.536,Marching Through Georgia,41,6.45,12629
5.536,The Game of Life: Card Game,131,5.78,15731
5.536,Splotch!,44,6.48,10096
5.536,Pusher,65,6.03,7065
5.536,Force Eagle's War,37,6.55,7129
5.536,Battlegame Book 2: Knights at War,34,6.55,7558
5.536,Stimmvieh,43,6.30,2733
5.536,Scottish Highland Whisky Race,58,6.10,12679
5.536,C. C. Higgins Rail Pass,40,6.46,100275
5.536,Mississippi,133,5.81,1816
5.536,The Moscow Campaign,48,6.45,8754
5.536,Scrabble Express,141,5.80,31935
5.536,Tasnia,70,6.04,139660
5.536,Flower Power,52,6.20,1167
5.536,NecronomiCards,57,7.22,200371
5.536,Tower of the Wizard King,123,5.87,2362
5.536,La Belle Alliance,40,6.62,30020
5.536,Mouse Match,51,6.25,32429
5.536,District-Z,79,6.11,148581
5.536,"Austerlitz: The Battle of Three Emperors, 2 December 1805",59,6.24,5052
5.536,Black Stories 6,36,6.32,86538
5.536,Im Märchenwald,124,5.81,1753
5.536,The War: Europe 1939-1945,45,6.89,67084
5.536,The Testimony of Jacob Hollow,234,5.72,6460
5.536,Battle of the Bands,178,5.77,829
5.536,The Grimm Forest,30,8.70,212402
5.536,Electronic Detective,87,6.08,5777
5.536,Rocroi 1643,32,6.80,5226
5.536,Trailer Park Boys Board Game,36,7.10,144874
5.536,DREIst!,46,6.25,194387
5.536,"Mirror, Mirror",70,6.00,94140
5.536,Xēko Mission: Madagascar,61,6.41,26582
5.536,Looting Atlantis,31,7.00,169550
5.536,Soluna,62,6.11,131199
5.536,Corner,38,6.43,931
5.536,Thoughtwave,57,6.10,2395
5.536,Sarena,52,6.33,105004
5.536,"Shiloh: The Battle for Tennessee, 6-7 April, 1862",43,6.40,13919
5.536,Julius Caesar,69,6.06,10304
5.536,1 Stein + Co.,70,6.06,8965
5.536,Anno Domini,116,5.88,3485
5.536,Feast & Famine,53,6.19,82223
5.536,Caprice,127,5.79,2096
5.536,The Campaigns of Frederick the Great,54,6.20,10308
5.536,Divorce! The Game,32,6.59,164202
5.536,Captain's Wager,152,5.79,163685
5.536,Truth Be Told,64,6.10,58707
5.536,Guadalcanal,130,5.79,5755
5.535,Regista,40,6.49,8159
5.535,Pirates 2 ed.: Governor's Daughter,79,6.13,84230
5.535,Sub Search,260,5.70,1551
5.535,The Kingdoms of Crusaders,116,5.96,76681
5.535,Make 'n' Break CHALLENGE,55,6.13,42188
5.535,Coloretto,36,6.58,15159
5.535,Khe Sanh '68,34,6.51,186974
5.535,Fairy Meat,84,5.91,650
5.535,Warsaw Pact,35,6.89,10561
5.535,LOKA: A Game of Elemental Strategy,60,6.25,138799
5.535,Qwitch,221,5.68,3725
5.535,StoryLine: Fairy Tales,39,6.56,192924
5.535,Confrontation,32,6.66,2341
5.535,Innsmouth Escape,219,5.68,32969
5.535,Neos,39,6.35,86165
5.535,1918: Imperial Germany's Last Chance,41,6.31,13299
5.535,Viva España,33,6.74,4971
5.535,Operation Overlord: Normandy 1944 and Expansion,30,6.64,13316
5.535,Götterdämmerung,47,6.37,2474
5.535,Drop Site,51,6.29,99880
5.535,Quizzle,30,6.65,11925
5.535,GridIron Master,44,6.44,28596
5.535,Drive on Damascus,36,6.54,13593
5.535,London After Midnight 2: Sherlock in Hell,44,6.44,207347
5.535,Bollox,38,6.68,69
5.535,Border Reivers,44,6.35,23920
5.535,Pentalath,35,6.54,51401
5.535,Central Market,76,6.04,130734
5.535,Sandcastles,48,6.56,174049
5.535,Private Die,30,6.86,162038
5.535,Sceptre 1027 A.D.,40,6.60,6771
5.535,Stuff Yer Face,41,6.31,10084
5.535,Night Eternal: The Game,49,6.22,138127
5.535,"First Battle of Britain: The Air War Over England, 1917-18",35,6.71,34311
5.535,Crazy Race,142,5.78,1346
5.535,Chief Herman's Holiday Fun Pack,153,5.80,1528
5.535,Chancellorsville (second edition),87,5.94,5778
5.535,Cock & Bull,46,6.64,130202
5.535,What's That on My Head?,41,6.30,1268
5.535,Firefly: Out to the Black,253,5.76,139137
5.535,221B Baker St.: Sherlock Holmes & the Time Machine,191,5.75,2119
5.535,The Big Push: The Battle of the Somme,45,6.34,13979
5.535,Monster Café,46,6.22,137328
5.535,Age of Chivalry,49,6.18,2917
5.535,Villains and Vigilantes Card Game,33,6.88,111097
5.535,Cosmic Empires,47,6.93,132261
5.535,Logan Stones,153,5.80,38334
5.535,Rummoli,167,5.81,9794
5.535,Phase,37,6.53,69703
5.535,Agora,139,5.84,141087
5.535,The Difference Between Women & Men,124,5.77,16355
5.535,Anticipation,82,5.92,3305
5.535,Scum: The Food Chain Game,157,5.77,6748
5.535,TrainSport: Austria,50,6.23,3620
5.535,Zombiegeddon,213,5.72,39914
5.535,Weilong,96,5.91,33359
5.535,Get to the Chopper!!!,44,6.48,35635
5.535,Dino Detektive,45,6.24,34692
5.535,Knock Out,83,5.92,2304
5.534,The Dwarves: The Duel,93,5.97,171978
